Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Is_NASA
1.0,-0.05707886752727772,3.6499408098966333,-1.8793851879671606,-2.2210133931947666,0.35443975709322256,0.3090779632710267,0.29385906777195697,1111,0
2.0,0.18652690296496027,3.8646742323789405,3.9855768858089116,-2.2210133931947666,0.3623912289079142,0.3080629418459727,0.24499518070732512,1110,0
3.0,0.1850975561470303,3.459142750021251,3.9855768858089116,-2.2210133931947666,0.3597386565181773,0.3060328989958646,0.22630070293845686,1109,0
4.0,0.18473932514260805,3.328080881591532,3.9855768858089116,-2.2210133931947666,0.361064185700378,0.30704792042091866,0.2131041389743982,1108,0
6.0,3.123941418775393,3.328085992345096,3.9855768858089116,-2.2210133931947666,0.3597386565181787,8.99703501677207,9.087158552842636,1106,0
7.0,9.38216863931047,4.188302660299665,3.9855768858089116,-2.2210133931947666,9.194546630765755,8.99703501677207,9.087158552842636,1105,0
8.0,0.17669420288494897,3.1472009259701053,3.5904780142443453,-0.6973458547832626,0.27581666468874544,0.195200088782835,-0.315288481312032,1104,0
9.0,0.11421585395390677,2.651667534320477,1.7352727706058662,-0.6889296620169605,0.2709489650868946,0.1908547545508991,-0.315288481312032,1103,0
10.0,0.11311203231403234,2.785521383094927,1.7113346384298884,-0.638432505419144,0.267305017017603,0.1887783769139127,-0.315288481312032,1102,0
11.0,0.11265926103026903,2.8052377942829243,1.6993655723418941,-0.6300163126528381,0.26608294172736274,0.18812968989761578,-0.315288481312032,1101,0
12.0,9.38216863931047,4.188302660299665,3.9855768858089116,-2.2210133931947666,9.194546630765755,8.99703501677207,9.087158552842636,1100,0
13.0,-0.07615811795538552,1.8612588284122558,1.5437677131980232,2.711212215569473,-0.3050335321777261,-0.24210762977509726,-0.315288481312032,1099,0
14.0,-0.07639676828215468,1.8367221004673597,1.5557367792860173,-1.5305489386472668,0.28713811357723124,0.20994903063105194,0.04072569120342987,1098,0
15.0,-0.07657358415594938,1.799929785433684,1.5557367792860173,-1.5053003603483566,0.28446093827578606,0.20789582038750473,0.03950515433876236,1097,0
16.0,-0.07676828602853834,1.775413500501705,1.5557367792860173,-1.4884679748157523,0.28315338814446195,0.20689527858335022,0.033507715793972895,1096,0
17.0,-0.0768955321342461,1.750861440297121,1.567705845374001,-1.4800517820494465,0.28051254945105863,0.20487537146787188,0.03343859916328378,1095,0
