Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Is_NASA
1.0,0.9171988257767602,2.364163027648995,-2.8560471521001793,-3.0987661237933044,1.9775793009209288,1.8360001024631845,2.2927246067120564,1107,0
2.0,5.220540366620829,2.5029260706917387,4.05490928501572,-3.031412077636882,2.0281979465204647,1.8493159385114355,2.0331745803010812,1106,0
3.0,5.201647388609515,2.2948599723904595,4.078905661533481,-2.99773505455867,2.0225656190069623,1.844868867968403,1.9163956077037432,1105,0
4.0,5.1953377280159305,2.2139422583108015,4.102902038051252,-2.980896543019566,2.022596146527355,1.844868867968403,1.864485602421548,1104,0
6.0,57.05658037096039,2.221546602800382,4.606825944924284,-1.6169771083520064,2.0057039841216486,31.352774238682976,44.948723977606434,1102,0
7.0,1.5691280798889735,2.245965697109762,-2.6040851986636633,-0.699278229470743,1.6562413993947254,1.369634989909053,-2.1586603123179775,1101,0
8.0,3.9976813386840746,2.376944572227431,1.4393042445794948,-0.7750515313967214,1.6682945481394076,1.371849009337752,-2.155425206631641,1100,0
9.0,4.000966682645072,2.3875621785357617,1.4633006210972557,-0.7582130198576139,1.656242068857908,1.359992269188071,-2.172750170894573,1099,0
10.0,3.9810565981472017,2.439569457505655,1.4393042445794948,-0.7245359967794025,1.6441895895764087,1.350190951086809,-2.1870717705661793,1098,0
12.0,0.5994115548537072,0.9577320806460604,1.103354973330805,2.803132170663239,-0.8837033276238881,-0.6144499568611863,-1.8749906727383825,1096,0
13.0,0.5987814888885845,0.9735905253454208,1.151347726366332,-1.4233342256522898,1.7143621831321223,1.437172098327195,1.092120341685288,1095,0
14.0,0.5966482655495271,0.957728776803258,1.151347726366332,-1.4233342256522898,1.71441359790333,1.437216505593673,1.0920647238224843,1094,0
15.0,0.5956401600053313,0.957732080645676,1.163345914625218,-1.4317534814218418,1.7087820737457124,1.4327694350506408,1.1004908300370408,1093,0
16.0,0.5940559941501661,0.957837803610746,1.175344102884093,-1.4401727371913935,1.7087571697159467,1.4327504033650076,1.1035683517787709,1092,0
17.0,0.5916977472521363,0.9497962506105828,1.175344102884093,-1.4401727371913935,1.7031023482399597,1.4282843011363422,1.0825077210642808,1091,0
18.0,0.589564523913079,0.9418736359463156,1.1873422911429787,-1.4401727371913935,1.6974724307939242,1.42383723059331,1.0649788246377396,1090,0
19.0,0.5871702732456138,0.9339477174392457,1.175344102884093,-1.4401727371913935,1.6918682207333062,1.419409191735912,1.0725706629102612,1089,0
20.0,0.5845870027886113,0.9180760573690592,1.1873422911429787,-1.4317534814218418,1.6862383032871775,1.4105213945450592,1.0544485092804938,1088,0
21.0,0.5824537794495539,0.910153442704792,1.1873422911429787,-1.4233342256522898,1.6806581939006746,1.4061123873732946,1.0794858171853527,1087,0
22.0,0.5795104712981961,0.9022275241973374,1.1873422911429787,-1.414914969882738,1.669373454978652,1.4016462851446292,1.0273718797395497,1086,0
23.0,0.577359246074421,0.8863789910256158,1.1993404794018538,-1.414914969882738,1.6664837841663374,1.3971421195446965,1.0152101070734347,1085,0
24.0,0.5764051461843784,0.8863789910256158,1.1993404794018538,-1.414914969882738,1.6581393274721865,1.39277751963941,1.03919994522885,1084,0
25.0,0.5742089162488087,0.8705304578538942,1.1993404794018538,-1.4064957141131824,1.6524788825056125,1.3883050735155336,1.0081188295661352,1083,0
26.0,0.5725437419124136,0.8704775963717437,1.1993404794018538,-1.414914969882738,1.6469051999655333,1.383908754134191,1.0208645897916742,1082,0
27.0,0.5697804526082336,0.8546852285253598,1.1993404794018538,-1.4064957141131824,1.6412817093658294,1.3794680274863702,1.0028629415313128,1081,0
28.0,0.5683132990037341,0.8546323670424402,1.1993404794018538,-1.3980764583436305,1.635645365073183,1.3750146130481269,1.0078129313207222,1080,0
29.0,0.5659100473939097,0.8387838338714877,1.1993404794018538,-1.3980764583436305,1.630009824136749,1.3705611986098842,1.0071084383918922,1079,0
30.0,0.564739924887254,0.8308876499481035,1.1993404794018538,-1.3812379468045266,1.624386333537045,1.3616734014190317,0.9829610162918718,1078,0
31.0,0.562291668565635,0.8308314846223811,1.1993404794018538,-1.3896572025740783,1.618787746967013,1.3617051208950874,0.968750652345871,1077,0
32.0,0.5611665507707735,0.8229353006993815,1.1993404794018538,-1.3812379468045266,1.613101594614929,1.3572136430855772,0.9451130606548714,1076,0
33.0,0.5594113670107896,0.8150391167759972,1.1873422911429787,-1.3896572025740783,1.6131264986446956,1.357232674771211,0.9484594020668118,1075,0
34.0,0.5580612256569557,0.8070339060455094,1.1993404794018538,-1.3812379468045266,1.60752791207485,1.352810979809023,0.9461049125415132,1074,0
35.0,0.5560630164532818,0.7832891889504034,0.98337309074199,0.38680576480157,1.5785701489096895,1.3297445768212006,0.9768523210274134,1073,0
36.0,0.5622556647961995,0.7991872797610883,1.175344102884093,1.1108617609831168,1.5850468033687892,1.339501487655984,0.9894497669521464,1072,0
37.0,0.5604824791514978,0.7991872797610883,1.175344102884093,-1.3559801794958672,1.6131642563673092,1.3572643942472666,0.9464015411431254,1071,0
38.0,0.5577821964438301,0.7912382343559382,1.1873422911429787,-1.364399435265419,1.6074901543520486,1.352779260332968,0.9423228978709532,1070,0
39.0,0.5548298873501133,0.7832891889504034,1.175344102884093,-1.3559801794958672,1.601891567782204,1.3483575653707809,0.9298923055346278,1069,0
40.0,0.5519855895647034,0.7753401435448688,1.175344102884093,-1.3475609237263153,1.5905698744934984,1.3394190170182383,0.9386150403507963,1068,0
41.0,0.5500683888422593,0.7753368397016814,1.175344102884093,-1.3391416679567596,1.5849463838937945,1.3349782903704177,0.932154098621922,1067,0
42.0,0.548016173984432,0.767391098139334,1.175344102884093,-1.3391416679567596,1.579347797323856,1.3305565954082303,0.910889535743824,1066,0
43.0,0.5459909619536812,0.7595444718556822,1.175344102884093,-1.3391416679567596,1.579347797323856,1.3305565954082303,0.8957429377739835,1065,0
44.0,0.5442537800784147,0.7595411680124949,1.175344102884093,-1.3307224121872077,1.568125720154214,1.3216941737982228,0.8706222030749209,1064,0
45.0,0.5426156085690966,0.7436430772014255,1.175344102884093,-1.3223031564176555,1.568125720154214,1.3216941737982228,0.8858058796199623,1063,0
