Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Is_NASA
1.0,-0.4078368831096693,-1.2842166231142893,-0.879264930682042,0.7653893566398507,0.9556918030656348,-0.9901240950473426,0.36026751232240506,101,1
2.0,-0.28825238546745163,-1.1663219074513582,-0.008728490452137035,0.8290977725744747,0.8819678078642867,-0.9218589166046343,0.36253715850006246,100,1
3.0,-0.293609209729467,-0.8982109475799775,0.06460645901769682,0.8507648613415293,0.9363704233153355,-0.8927383522567657,0.3614105134496052,99,1
4.0,-0.3692240104077616,-0.5836972510210808,0.07059482777787966,0.8545413169189808,0.8751711578555077,-0.8907562751350235,0.36118537686394137,98,1
5.0,-0.3167051914573694,-0.6685099684021887,0.07021220034871103,0.8712301617635068,0.9396055495242559,-0.9333953569516076,0.36002698178217013,97,1
6.0,-0.4023681876861596,-0.4381736996916016,0.07237779851520962,0.931079483747426,1.033897118397615,-1.036755512298715,0.3616500818676755,96,1
7.0,-0.5017660755487616,-0.4172936417466271,0.0480417589208223,0.8432674409277555,0.8207419554256499,-0.7814959177018207,0.3613345057988877,95,1
8.0,-0.5624724200216952,-0.3678818859173103,0.07348288373176888,0.8408010125382188,0.8103917011426182,-0.7866915900053064,0.36007220152373476,94,1
9.0,-0.3696296335868578,-0.33174705542245914,0.07401681974822483,0.882263940142574,0.8795642318437019,-0.9816556470603738,0.3599221104666238,93,1
10.0,-0.396097628647034,-0.4658745139751659,0.07375579952257501,0.8801274171440334,0.8924328952685661,-0.8683578642862952,0.3598316709834998,92,1
11.0,-0.5995183747132506,-0.32218798213215266,0.07493305334629029,0.9412918674974908,0.9870961161648766,-1.0720261519622447,0.36013281521987406,91,1
12.0,-0.3986800481039851,-0.44255031255671656,0.050365115537500095,0.8826464986983202,0.8919820479895825,-0.9127432405907079,0.36217732481187115,90,1
13.0,-0.4372373460998602,-0.3115758303798432,0.07540530417891479,0.8725883351976605,0.8434132945061215,-0.8339984164749408,0.3610949373808139,89,1
14.0,-0.42248623127002044,-0.44905342412890725,0.0761353255252126,0.8898621701674067,0.8699561502457747,-0.9641447941568698,0.36150095293273093,88,1
15.0,-0.43607605126860416,-0.5407385346825517,0.07700197621601385,0.8915051169459939,0.8950932901908517,-0.9389874446794418,0.3600568075691566,87,1
16.0,-0.43949281306547566,-0.47291746517498096,0.07728179407168756,0.9612378774352338,0.9992226069046354,-1.004200600103885,0.361965657936465,86,1
17.0,-0.4765503157478952,-0.29370322682412553,0.05484517361953511,0.8742908248021056,0.8381982868963883,-0.8201276341149205,0.36243228718451964,85,1
18.0,-0.5000634686457578,-0.2850986525855603,0.07667950622192057,0.8730419475845252,0.8308534925797847,-0.8170305211905682,0.3615606045067091,84,1
19.0,-0.48269673388523326,-0.2847559717784596,0.07784376712436479,0.8742530147371073,0.8262573393279052,-0.8406322689079939,0.36306440144425817,83,1
20.0,-0.467324914546456,-0.4411827188334021,0.06106145900595944,0.8955085206766937,0.8527996293871591,-0.9395012817342252,0.36292778009740484,82,1
21.0,-0.4713169106382381,-0.3718688753990096,0.07837366682968218,0.9647517124916866,0.9778772226823065,-1.0766356554865995,0.3610487555170881,81,1
22.0,-0.3808167497363106,-0.22123640701389943,0.024071385554256974,0.8981952677749306,0.9212118856303345,-0.7145655883538968,0.360748573402875,80,1
23.0,-0.39116952354584283,-0.33157493264263677,0.0507761950048975,0.8556548034009156,0.764111690558491,-0.7894946791670497,0.36136529370803355,79,1
24.0,-0.41805468977597926,-0.2449517965683083,0.07675939042395342,0.862725929056238,0.7752663423706541,-0.8274810462992791,0.3636801596272591,78,1
25.0,-0.45603675347694383,-0.1900634068355585,0.0770083509389036,0.8542314310703142,0.7628038374731584,-0.7455357782243768,0.3619367942716362,77,1
26.0,-0.4483905400261501,-0.23563682467484062,0.07595463984065942,0.8664852413109245,0.8104708963986502,-0.7634571371478812,0.3612296344833449,76,1
27.0,-0.4596000304079017,-0.4498624011940716,0.07702195118436929,0.9584320531386789,0.9628951772821797,-0.8917397987115467,0.36229662795982753,75,1
28.0,-0.4663779792956121,-0.44536217287799335,0.05598331850422548,0.8822337332593199,0.8123715825434278,-0.8816856890271842,0.36353006857015163,74,1
29.0,-0.4835195282342897,-0.40883615424718267,0.0793053824573555,0.8809301312408825,0.8007575982462801,-0.8876892221480626,0.3605830883911981,73,1
